,bird_id,bird,trait_id,trait
576,20,Black-footed Albatross,16,Upperparts color brown.
577,20,Black-footed Albatross,17,Back color brown.
578,20,Black-footed Albatross,18,Bill color grey.
579,20,Black-footed Albatross,19,Underparts color grey.
580,20,Black-footed Albatross,20,Head pattern plain.
581,20,Black-footed Albatross,21,Under tail color brown.
582,20,Black-footed Albatross,22,Tail pattern solid.
583,20,Black-footed Albatross,23,Breast color brown.
584,20,Black-footed Albatross,24,Tail shape notched tail.
585,20,Black-footed Albatross,25,Belly color brown.
586,20,Black-footed Albatross,26,Upper tail color brown.
587,20,Black-footed Albatross,27,Leg color black.
588,21,Black-throated Blue Warbler,0,Throat color black.
589,21,Black-throated Blue Warbler,1,Underparts color white.
590,21,Black-throated Blue Warbler,2,Eye color black.
591,21,Black-throated Blue Warbler,3,Belly color white.
592,21,Black-throated Blue Warbler,4,Bill color black.
593,21,Black-throated Blue Warbler,5,Bill length shorter than head.
594,21,Black-throated Blue Warbler,6,Bill shape all-purpose.
595,21,Black-throated Blue Warbler,7,Belly pattern solid.
596,21,Black-throated Blue Warbler,8,Breast color white.
597,21,Black-throated Blue Warbler,9,Primary color white.
598,21,Black-throated Blue Warbler,10,Breast pattern solid.
599,21,Black-throated Blue Warbler,11,Wing color black.
600,21,Black-throated Blue Warbler,12,Shape perching-like.
601,21,Black-throated Blue Warbler,13,Upperparts color black.
602,21,Black-throated Blue Warbler,14,Nape color black.
603,21,Black-throated Blue Warbler,15,Wing pattern multi-colored.
604,21,Black-throated Blue Warbler,16,Forehead color black.
605,21,Black-throated Blue Warbler,17,Size very small (3 - 5 in).
606,21,Black-throated Blue Warbler,18,Back pattern solid.
607,21,Black-throated Blue Warbler,19,Back color black.
608,21,Black-throated Blue Warbler,20,Crown color black.
609,21,Black-throated Blue Warbler,21,Upper tail color blue.
610,21,Black-throated Blue Warbler,22,Head pattern eyering.
611,21,Black-throated Blue Warbler,23,Leg color grey.
612,21,Black-throated Blue Warbler,24,Tail pattern multi-colored.
613,21,Black-throated Blue Warbler,25,Under tail color blue.
614,21,Black-throated Blue Warbler,26,Tail shape notched tail.
615,21,Black-throated Blue Warbler,27,Wing shape rounded-wings.
616,22,Black-throated Sparrow,0,Bill length shorter than head.
617,22,Black-throated Sparrow,1,Eye color black.
618,22,Black-throated Sparrow,2,Throat color black.
619,22,Black-throated Sparrow,3,Bill shape cone.
620,22,Black-throated Sparrow,4,Breast color black.
621,22,Black-throated Sparrow,5,Belly color white.
622,22,Black-throated Sparrow,6,Belly pattern solid.
623,22,Black-throated Sparrow,7,Shape perching-like.
624,22,Black-throated Sparrow,8,Underparts color white.
625,22,Black-throated Sparrow,9,Nape color grey.
626,22,Black-throated Sparrow,10,Primary color grey.
627,22,Black-throated Sparrow,11,Head pattern eyebrow.
628,22,Black-throated Sparrow,12,Breast pattern multi-colored.
629,22,Black-throated Sparrow,13,Bill color black.
630,22,Black-throated Sparrow,14,Crown color grey.
631,22,Black-throated Sparrow,15,Forehead color grey.
632,22,Black-throated Sparrow,16,Size small (5 - 9 in).
633,22,Black-throated Sparrow,17,Upperparts color grey.
634,22,Black-throated Sparrow,18,Back color grey.
635,22,Black-throated Sparrow,19,Back pattern solid.
636,22,Black-throated Sparrow,20,Leg color black.
637,22,Black-throated Sparrow,21,Wing pattern solid.
638,22,Black-throated Sparrow,22,Wing color grey.
639,22,Black-throated Sparrow,23,Tail pattern solid.
640,22,Black-throated Sparrow,24,Under tail color black.
641,22,Black-throated Sparrow,25,Upper tail color brown.
642,22,Black-throated Sparrow,26,Wing shape pointed-wings.
643,22,Black-throated Sparrow,27,Tail shape notched tail.
644,23,Blue Grosbeak,0,Crown color blue.
645,23,Blue Grosbeak,1,Eye color black.
646,23,Blue Grosbeak,2,Primary color blue.
647,23,Blue Grosbeak,3,Forehead color blue.
648,23,Blue Grosbeak,4,Throat color blue.
649,23,Blue Grosbeak,5,Nape color blue.
650,23,Blue Grosbeak,6,Bill length shorter than head.
651,23,Blue Grosbeak,7,Breast color blue.
652,23,Blue Grosbeak,8,Bill shape cone.
653,23,Blue Grosbeak,9,Underparts color blue.
654,23,Blue Grosbeak,10,Belly color blue.
655,23,Blue Grosbeak,11,Upperparts color blue.
656,23,Blue Grosbeak,12,Breast pattern solid.
657,23,Blue Grosbeak,13,Belly pattern solid.
658,23,Blue Grosbeak,14,Back color blue.
659,23,Blue Grosbeak,15,Wing color black.
660,23,Blue Grosbeak,16,Shape perching-like.
661,23,Blue Grosbeak,17,Bill color grey.
662,23,Blue Grosbeak,18,Upper tail color blue.
663,23,Blue Grosbeak,19,Under tail color blue.
664,23,Blue Grosbeak,20,Size small (5 - 9 in).
665,23,Blue Grosbeak,21,Wing pattern multi-colored.
666,23,Blue Grosbeak,22,Head pattern plain.
667,23,Blue Grosbeak,23,Leg color grey.
668,23,Blue Grosbeak,24,Back pattern solid.
669,23,Blue Grosbeak,25,Tail pattern multi-colored.
670,23,Blue Grosbeak,26,Tail shape notched tail.
671,23,Blue Grosbeak,27,Wing shape rounded-wings.
672,24,Blue Jay,0,Eye color black.
673,24,Blue Jay,1,Wing color blue.
674,24,Blue Jay,2,Primary color blue.
675,24,Blue Jay,3,Upperparts color blue.
676,24,Blue Jay,4,Belly pattern solid.
677,24,Blue Jay,5,Crown color blue.
678,24,Blue Jay,6,Bill color black.
679,24,Blue Jay,7,Under tail color blue.
680,24,Blue Jay,8,Size small (5 - 9 in).
681,24,Blue Jay,9,Forehead color blue.
682,24,Blue Jay,10,Belly color white.
683,24,Blue Jay,11,Bill shape all-purpose.
684,24,Blue Jay,12,Bill length shorter than head.
685,24,Blue Jay,13,Back color blue.
686,24,Blue Jay,14,Underparts color white.
687,24,Blue Jay,15,Throat color white.
688,24,Blue Jay,16,Upper tail color blue.
689,24,Blue Jay,17,Breast color grey.
690,24,Blue Jay,18,Nape color blue.
691,24,Blue Jay,19,Breast pattern solid.
692,24,Blue Jay,20,Leg color black.
693,24,Blue Jay,21,Back pattern solid.
694,24,Blue Jay,22,Wing pattern multi-colored.
695,24,Blue Jay,23,Shape perching-like.
696,24,Blue Jay,24,Tail pattern multi-colored.
697,24,Blue Jay,25,Head pattern crested.
698,24,Blue Jay,26,Tail shape rounded tail.
699,24,Blue Jay,27,Wing shape pointed-wings.
700,25,Blue-headed Vireo,0,Eye color black.
701,25,Blue-headed Vireo,1,Bill length shorter than head.
702,25,Blue-headed Vireo,2,Crown color grey.
703,25,Blue-headed Vireo,3,Forehead color grey.
704,25,Blue-headed Vireo,4,Shape perching-like.
705,25,Blue-headed Vireo,5,Nape color grey.
706,25,Blue-headed Vireo,6,Belly pattern solid.
707,25,Blue-headed Vireo,7,Throat color white.
708,25,Blue-headed Vireo,8,Breast pattern solid.
709,25,Blue-headed Vireo,9,Head pattern eyering.
710,25,Blue-headed Vireo,10,Primary color grey.
711,25,Blue-headed Vireo,11,Underparts color white.
712,25,Blue-headed Vireo,12,Breast color white.
713,25,Blue-headed Vireo,13,Belly color white.
714,25,Blue-headed Vireo,14,Upperparts color grey.
715,25,Blue-headed Vireo,15,Size small (5 - 9 in).
716,25,Blue-headed Vireo,16,Leg color grey.
717,25,Blue-headed Vireo,17,Bill color black.
718,25,Blue-headed Vireo,18,Back color grey.
719,25,Blue-headed Vireo,19,Bill shape all-purpose.
720,25,Blue-headed Vireo,20,Wing color black.
721,25,Blue-headed Vireo,21,Back pattern solid.
722,25,Blue-headed Vireo,22,Wing pattern striped.
723,25,Blue-headed Vireo,23,Under tail color grey.
724,25,Blue-headed Vireo,24,Tail pattern multi-colored.
725,25,Blue-headed Vireo,25,Tail shape notched tail.
726,25,Blue-headed Vireo,26,Upper tail color black.
727,25,Blue-headed Vireo,27,Wing shape pointed-wings.
728,26,Blue-winged Warbler,0,Throat color yellow.
729,26,Blue-winged Warbler,1,Eye color black.
730,26,Blue-winged Warbler,2,Forehead color yellow.
731,26,Blue-winged Warbler,3,Belly color yellow.
732,26,Blue-winged Warbler,4,Belly pattern solid.
733,26,Blue-winged Warbler,5,Primary color yellow.
734,26,Blue-winged Warbler,6,Breast color yellow.
735,26,Blue-winged Warbler,7,Underparts color yellow.
736,26,Blue-winged Warbler,8,Crown color yellow.
737,26,Blue-winged Warbler,9,Breast pattern solid.
738,26,Blue-winged Warbler,10,Bill color black.
739,26,Blue-winged Warbler,11,Shape perching-like.
740,26,Blue-winged Warbler,12,Bill shape all-purpose.
741,26,Blue-winged Warbler,13,Nape color yellow.
742,26,Blue-winged Warbler,14,Upperparts color grey.
743,26,Blue-winged Warbler,15,Head pattern eyeline.
744,26,Blue-winged Warbler,16,Bill length shorter than head.
745,26,Blue-winged Warbler,17,Wing color grey.
746,26,Blue-winged Warbler,18,Back color yellow.
747,26,Blue-winged Warbler,19,Size small (5 - 9 in).
748,26,Blue-winged Warbler,20,Back pattern multi-colored.
749,26,Blue-winged Warbler,21,Wing pattern multi-colored.
750,26,Blue-winged Warbler,22,Under tail color grey.
751,26,Blue-winged Warbler,23,Tail shape notched tail.
752,26,Blue-winged Warbler,24,Upper tail color grey.
753,26,Blue-winged Warbler,25,Leg color black.
754,26,Blue-winged Warbler,26,Tail pattern solid.
755,26,Blue-winged Warbler,27,Wing shape rounded-wings.
756,27,Boat-tailed Grackle,0,Breast pattern solid.
757,27,Boat-tailed Grackle,1,Bill length about the same as head.
758,27,Boat-tailed Grackle,2,Bill color black.
759,27,Boat-tailed Grackle,3,Belly pattern solid.
760,27,Boat-tailed Grackle,4,Primary color black.
761,27,Boat-tailed Grackle,5,Wing color black.
762,27,Boat-tailed Grackle,6,Eye color black.
763,27,Boat-tailed Grackle,7,Head pattern plain.
764,27,Boat-tailed Grackle,8,Throat color black.
765,27,Boat-tailed Grackle,9,Under tail color black.
766,27,Boat-tailed Grackle,10,Tail pattern solid.
767,27,Boat-tailed Grackle,11,Upperparts color black.
768,27,Boat-tailed Grackle,12,Leg color black.
769,27,Boat-tailed Grackle,13,Forehead color black.
770,27,Boat-tailed Grackle,14,Back pattern solid.
771,27,Boat-tailed Grackle,15,Wing pattern solid.
772,27,Boat-tailed Grackle,16,Underparts color black.
773,27,Boat-tailed Grackle,17,Breast color black.
774,27,Boat-tailed Grackle,18,Crown color black.
775,27,Boat-tailed Grackle,19,Nape color black.
776,27,Boat-tailed Grackle,20,Upper tail color black.
777,27,Boat-tailed Grackle,21,Belly color black.
778,27,Boat-tailed Grackle,22,Back color black.
779,27,Boat-tailed Grackle,23,Bill shape all-purpose.
780,27,Boat-tailed Grackle,24,Size medium (9 - 16 in).
781,27,Boat-tailed Grackle,25,Shape sandpiper-like.
782,27,Boat-tailed Grackle,26,Tail shape notched tail.
783,27,Boat-tailed Grackle,27,Wing shape rounded-wings.
784,28,Bobolink,0,Bill length shorter than head.
785,28,Bobolink,1,Forehead color black.
786,28,Bobolink,2,Throat color black.
787,28,Bobolink,3,Eye color black.
788,28,Bobolink,4,Primary color black.
789,28,Bobolink,5,Breast color black.
790,28,Bobolink,6,Underparts color black.
791,28,Bobolink,7,Bill shape cone.
792,28,Bobolink,8,Belly color black.
793,28,Bobolink,9,Bill color black.
794,28,Bobolink,10,Wing color black.
795,28,Bobolink,11,Belly pattern solid.
796,28,Bobolink,12,Breast pattern solid.
797,28,Bobolink,13,Upperparts color black.
798,28,Bobolink,14,Back color black.
799,28,Bobolink,15,Under tail color black.
800,28,Bobolink,16,Crown color black.
801,28,Bobolink,17,Nape color black.
802,28,Bobolink,18,Wing pattern multi-colored.
803,28,Bobolink,19,Shape perching-like.
804,28,Bobolink,20,Size small (5 - 9 in).
805,28,Bobolink,21,Leg color black.
806,28,Bobolink,22,Back pattern multi-colored.
807,28,Bobolink,23,Tail pattern multi-colored.
808,28,Bobolink,24,Upper tail color black.
809,28,Bobolink,25,Tail shape notched tail.
810,28,Bobolink,26,Wing shape pointed-wings.
811,28,Bobolink,27,Head pattern capped.
812,29,Bohemian Waxwing,0,Bill length shorter than head.
813,29,Bohemian Waxwing,1,Breast pattern solid.
814,29,Bohemian Waxwing,2,Eye color black.
815,29,Bohemian Waxwing,3,Belly pattern solid.
816,29,Bohemian Waxwing,4,Bill color black.
817,29,Bohemian Waxwing,5,Throat color black.
818,29,Bohemian Waxwing,6,Underparts color grey.
819,29,Bohemian Waxwing,7,Primary color grey.
820,29,Bohemian Waxwing,8,Tail pattern multi-colored.
821,29,Bohemian Waxwing,9,Belly color grey.
822,29,Bohemian Waxwing,10,Back pattern solid.
823,29,Bohemian Waxwing,11,Breast color grey.
824,29,Bohemian Waxwing,12,Shape perching-like.
825,29,Bohemian Waxwing,13,Wing color white.
826,29,Bohemian Waxwing,14,Wing pattern multi-colored.
827,29,Bohemian Waxwing,15,Nape color grey.
828,29,Bohemian Waxwing,16,Back color grey.
829,29,Bohemian Waxwing,17,Size small (5 - 9 in).
830,29,Bohemian Waxwing,18,Leg color black.
831,29,Bohemian Waxwing,19,Upper tail color grey.
832,29,Bohemian Waxwing,20,Bill shape cone.
833,29,Bohemian Waxwing,21,Head pattern eyeline.
834,29,Bohemian Waxwing,22,Under tail color yellow.
835,29,Bohemian Waxwing,23,Upperparts color grey.
836,29,Bohemian Waxwing,24,Crown color buff.
837,29,Bohemian Waxwing,25,Forehead color orange.
838,29,Bohemian Waxwing,26,Tail shape rounded tail.
839,29,Bohemian Waxwing,27,Wing shape pointed-wings.
840,30,Brandt's Cormorant,0,Head pattern plain.
841,30,Brandt's Cormorant,1,Crown color black.
842,30,Brandt's Cormorant,2,Forehead color black.
843,30,Brandt's Cormorant,3,Nape color black.
844,30,Brandt's Cormorant,4,Bill length about the same as head.
845,30,Brandt's Cormorant,5,Bill shape hooked seabird.
846,30,Brandt's Cormorant,6,Primary color black.
847,30,Brandt's Cormorant,7,Wing color black.
848,30,Brandt's Cormorant,8,Bill color black.
849,30,Brandt's Cormorant,9,Back color black.
850,30,Brandt's Cormorant,10,Back pattern solid.
851,30,Brandt's Cormorant,11,Wing pattern solid.
852,30,Brandt's Cormorant,12,Upperparts color black.
853,30,Brandt's Cormorant,13,Breast pattern solid.
854,30,Brandt's Cormorant,14,Breast color black.
855,30,Brandt's Cormorant,15,Throat color black.
856,30,Brandt's Cormorant,16,Underparts color black.
857,30,Brandt's Cormorant,17,Belly pattern solid.
858,30,Brandt's Cormorant,18,Belly color black.
859,30,Brandt's Cormorant,19,Tail pattern solid.
860,30,Brandt's Cormorant,20,Eye color black.
861,30,Brandt's Cormorant,21,Upper tail color black.
862,30,Brandt's Cormorant,22,Under tail color black.
863,30,Brandt's Cormorant,23,Size medium (9 - 16 in).
864,30,Brandt's Cormorant,24,Leg color black.
865,30,Brandt's Cormorant,25,Shape duck-like.
866,30,Brandt's Cormorant,26,Wing shape tapered-wings.
867,30,Brandt's Cormorant,27,Tail shape fan-shaped tail.
868,31,Brewer's Blackbird,0,Belly pattern solid.
869,31,Brewer's Blackbird,1,Primary color black.
870,31,Brewer's Blackbird,2,Bill color black.
871,31,Brewer's Blackbird,3,Wing color black.
872,31,Brewer's Blackbird,4,Breast pattern solid.
873,31,Brewer's Blackbird,5,Breast color black.
874,31,Brewer's Blackbird,6,Throat color black.
875,31,Brewer's Blackbird,7,Tail pattern solid.
876,31,Brewer's Blackbird,8,Crown color black.
877,31,Brewer's Blackbird,9,Belly color black.
878,31,Brewer's Blackbird,10,Forehead color black.
879,31,Brewer's Blackbird,11,Wing pattern solid.
880,31,Brewer's Blackbird,12,Back color black.
881,31,Brewer's Blackbird,13,Underparts color black.
882,31,Brewer's Blackbird,14,Upperparts color black.
883,31,Brewer's Blackbird,15,Back pattern solid.
884,31,Brewer's Blackbird,16,Nape color black.
885,31,Brewer's Blackbird,17,Size small (5 - 9 in).
886,31,Brewer's Blackbird,18,Eye color black.
887,31,Brewer's Blackbird,19,Under tail color black.
888,31,Brewer's Blackbird,20,Leg color black.
889,31,Brewer's Blackbird,21,Bill length shorter than head.
890,31,Brewer's Blackbird,22,Head pattern plain.
891,31,Brewer's Blackbird,23,Upper tail color black.
892,31,Brewer's Blackbird,24,Bill shape all-purpose.
893,31,Brewer's Blackbird,25,Tail shape notched tail.
894,31,Brewer's Blackbird,26,Shape perching-like.
895,31,Brewer's Blackbird,27,Wing shape rounded-wings.
896,32,Brewer's Sparrow,0,Bill length shorter than head.
897,32,Brewer's Sparrow,1,Eye color black.
898,32,Brewer's Sparrow,2,Bill shape cone.
899,32,Brewer's Sparrow,3,Shape perching-like.
900,32,Brewer's Sparrow,4,Breast pattern solid.
901,32,Brewer's Sparrow,5,Crown color brown.
902,32,Brewer's Sparrow,6,Bill color buff.
903,32,Brewer's Sparrow,7,Primary color buff.
904,32,Brewer's Sparrow,8,Size small (5 - 9 in).
905,32,Brewer's Sparrow,9,Wing color brown.
906,32,Brewer's Sparrow,10,Upperparts color brown.
907,32,Brewer's Sparrow,11,Back pattern striped.
908,32,Brewer's Sparrow,12,Forehead color buff.
909,32,Brewer's Sparrow,13,Belly pattern solid.
910,32,Brewer's Sparrow,14,Wing pattern striped.
911,32,Brewer's Sparrow,15,Nape color buff.
912,32,Brewer's Sparrow,16,Underparts color buff.
913,32,Brewer's Sparrow,17,Throat color grey.
914,32,Brewer's Sparrow,18,Back color brown.
915,32,Brewer's Sparrow,19,Belly color grey.
916,32,Brewer's Sparrow,20,Breast color buff.
917,32,Brewer's Sparrow,21,Upper tail color brown.
918,32,Brewer's Sparrow,22,Under tail color buff.
919,32,Brewer's Sparrow,23,Head pattern striped.
920,32,Brewer's Sparrow,24,Leg color buff.
921,32,Brewer's Sparrow,25,Tail shape notched tail.
922,32,Brewer's Sparrow,26,Tail pattern striped.
923,32,Brewer's Sparrow,27,Wing shape rounded-wings.
